machine_id,temperature,torque,tool_wear,vibration_index,anomaly_score
M_1,298.79,40.59,0.0143,0.305,0.0
M_2,294.03,43.59,0.2433,0.485,0.157
M_2,300.73,45.8,0.3185,0.643,0.251
M_2,296.19,43.2,0.134,0.464,0.1
M_3,294.13,38.49,0.0772,0.528,0.097
M_1,295.9,43.27,0.1898,0.376,0.095
M_1,298.01,42.04,0.0638,0.325,0.02
M_2,297.45,40.07,0.2028,0.549,0.161
M_3,297.4,43.64,0.0307,0.342,0.011
M_2,297.36,42.46,0.1654,0.492,0.124
M_1,294.98,42.53,0.1672,0.391,0.09
M_1,293.27,43.94,0.1856,0.515,0.141
M_1,299.8,45.44,0.4971,0.75,0.364
M_2,296.35,41.5,0.0436,0.352,0.02
M_1,293.86,43.11,0.1513,0.418,0.092
M_3,295.75,42.97,0.0312,0.446,0.048
M_3,291.33,42.63,0.1067,0.408,0.068
M_3,297.02,43.12,0.1625,0.443,0.106
M_1,302.33,46.11,0.2544,0.52,0.19
M_2,298.54,41.47,0.1611,0.581,0.153
M_3,300.52,42.54,0.0266,0.378,0.025
M_1,298.26,44.12,0.342,0.771,0.301
M_1,297.24,42.28,0.1431,0.41,0.086
M_3,297.67,42.69,0.1423,0.461,0.103
M_3,297.64,44.56,0.3178,0.528,0.205
M_1,298.26,41.23,0.2647,0.529,0.182
M_3,294.76,41.75,0.0317,0.315,0.002
M_2,297.83,42.65,0.123,0.349,0.055
M_1,299.41,42.87,0.0996,0.46,0.083
M_1,293.61,45.45,0.1482,0.5,0.119
M_2,298.76,42.91,0.4214,0.634,0.289
M_3,296.65,42.01,0.1284,0.421,0.083
M_3,297.94,42.25,0.4668,0.682,0.326
M_3,299.07,44.45,0.1372,0.365,0.067
M_2,294.86,44.05,0.0451,0.444,0.053
M_2,299.88,43.11,0.4029,0.567,0.257
M_2,293.71,42.38,0.1379,0.499,0.114
M_1,297.6,40.59,0.0134,0.361,0.01
M_3,298.27,43.61,0.4693,0.661,0.32
M_1,299.33,38.87,0.179,0.414,0.103
M_2,303.01,45.52,0.1947,0.504,0.161
M_1,292.23,43.91,0.0245,0.259,0.0
M_1,297.92,41.48,0.0108,0.421,0.03
M_3,300.42,42.35,0.5393,0.745,0.384
M_2,302.92,40.95,0.5039,0.659,0.354
M_3,299.74,46.54,0.3681,0.577,0.245
M_1,302.95,46.57,0.4032,0.537,0.267
M_1,299.76,44.7,0.2451,0.471,0.153
M_1,296.41,41.78,0.1569,0.458,0.108
M_2,293.29,45.88,0.2066,0.426,0.119
M_1,291.95,42.55,0.1934,0.406,0.107
M_2,296.09,42.45,0.0548,0.37,0.032
M_1,292.13,43.76,0.1983,0.535,0.154
M_3,297.88,43.39,0.039,0.261,0.0
M_2,299.4,44.66,0.1528,0.5,0.121
M_3,302.35,44.53,0.66,0.849,0.487
M_2,299.71,42.9,0.1057,0.287,0.026
M_1,296.29,42.95,0.0394,0.366,0.023
M_2,288.77,43.69,0.0229,0.347,0.009
M_2,300.87,45.03,0.3959,0.688,0.302
M_2,292.72,41.62,0.0348,0.408,0.036
M_1,302.73,43.27,0.2274,0.525,0.182
M_3,297.92,43.26,0.2739,0.588,0.207
M_2,297.66,40.54,0.035,0.463,0.055
M_3,299.99,40.13,0.1219,0.498,0.107
M_3,299.29,43.93,0.1117,0.365,0.055
M_3,300.97,41.41,0.2421,0.479,0.161
M_3,302.49,42.55,0.3872,0.669,0.302
M_1,293.78,41.16,0.1388,0.406,0.082
M_1,305.09,41.75,0.2908,0.524,0.226
M_3,299.2,43.51,0.1367,0.546,0.13
M_1,297.76,41.95,0.294,0.624,0.228
M_3,294.4,43.28,0.1262,0.546,0.125
M_3,296.66,41.23,0.1385,0.428,0.09
M_3,298.3,45.08,0.1204,0.518,0.113
M_2,295.17,44.47,0.0853,0.484,0.085
M_2,303.09,41.81,0.5023,0.645,0.35
M_2,301.13,45.52,0.4717,0.64,0.321
M_1,303.14,43.82,0.4021,0.608,0.292
M_2,300.11,44.48,0.3816,0.579,0.253
M_2,299.55,42.16,0.1186,0.49,0.103
M_3,293.6,41.49,0.1458,0.358,0.069
M_3,296.89,43.79,0.2299,0.543,0.171
M_2,293.68,40.07,0.0523,0.434,0.053
M_2,293.32,44.07,0.0229,0.34,0.007
M_2,298.8,43.61,0.4133,0.667,0.297
M_3,295.22,42.87,0.0409,0.355,0.02
M_3,297.47,42.7,0.2692,0.499,0.173
M_3,294.48,45.48,0.1099,0.415,0.072
M_2,298.26,41.57,0.0941,0.425,0.069
M_1,300.22,43.23,0.3959,0.622,0.275
M_3,296.32,44.29,0.1597,0.512,0.129
M_2,299.47,43.42,0.1686,0.508,0.131
M_1,299.96,40.75,0.2289,0.512,0.16
M_2,301.68,43.07,0.4044,0.627,0.29
M_3,294.27,41.4,0.0557,0.473,0.068
M_3,300.84,41.95,0.3832,0.703,0.302
M_1,297.03,42.77,0.2164,0.495,0.148
M_3,297.47,42.9,0.1069,0.354,0.05
M_1,301.53,45.46,0.582,0.766,0.418
M_3,298.07,43.0,0.2406,0.481,0.154
M_1,297.92,42.77,0.1395,0.553,0.134
M_1,302.2,44.59,0.5066,0.774,0.391
M_1,298.8,43.79,0.176,0.466,0.12
M_2,299.66,43.23,0.2408,0.68,0.224
M_3,298.42,41.2,0.2049,0.535,0.157
M_2,298.88,42.57,0.5431,0.663,0.354
M_3,300.37,43.95,0.2592,0.535,0.184
M_2,302.1,45.8,0.4957,0.657,0.344
M_3,300.01,45.31,0.4684,0.68,0.326
M_2,299.28,43.27,0.2666,0.522,0.18
M_1,294.94,38.97,0.0797,0.416,0.059
M_2,295.61,41.9,0.0926,0.35,0.042
M_3,295.8,43.18,0.1592,0.422,0.097
M_2,299.03,42.4,0.0945,0.437,0.073
M_3,298.02,38.94,0.1709,0.474,0.12
M_3,297.67,39.18,0.2055,0.501,0.145
M_2,299.47,44.99,0.0394,0.452,0.053
M_1,296.88,41.57,0.0178,0.451,0.043
M_1,293.74,44.83,0.0378,0.377,0.027
M_1,295.53,43.06,0.1782,0.433,0.109
M_1,294.64,41.18,0.1784,0.363,0.085
M_2,297.93,46.02,0.3812,0.676,0.286
M_3,294.94,42.69,0.0619,0.48,0.073
M_3,297.8,43.65,0.3127,0.631,0.239
M_3,294.61,41.21,0.0284,0.414,0.035
M_3,300.47,46.54,0.2161,0.619,0.195
M_3,295.89,40.66,0.0117,0.301,0.0
M_1,300.8,43.81,0.5102,0.701,0.358
M_1,293.38,43.24,0.2992,0.561,0.209
M_1,296.28,42.94,0.046,0.421,0.046
M_1,291.91,41.93,0.0154,0.369,0.014
M_1,291.91,44.79,0.081,0.458,0.074
M_2,300.09,40.67,0.0861,0.487,0.087
M_1,296.85,44.42,0.2122,0.463,0.135
M_2,298.51,44.5,0.2896,0.477,0.175
M_1,299.52,42.1,0.2356,0.477,0.15
M_3,297.32,41.0,0.1131,0.42,0.075
M_1,292.29,41.72,0.0847,0.433,0.067
M_2,299.88,43.68,0.2934,0.6,0.219
M_3,293.85,43.04,0.2116,0.489,0.144
M_2,295.66,41.23,0.2627,0.525,0.179
M_3,297.67,41.46,0.1437,0.525,0.126
M_2,293.93,43.75,0.1985,0.527,0.151
M_3,300.28,43.01,0.2702,0.457,0.161
M_3,301.68,41.82,0.0805,0.429,0.075
M_1,300.21,42.62,0.1412,0.484,0.112
M_1,298.74,40.78,0.3882,0.62,0.269
M_1,299.37,43.98,0.4698,0.645,0.315
M_3,297.25,43.0,0.0762,0.458,0.072
M_1,298.3,42.98,0.2471,0.5,0.164
M_3,298.17,45.27,0.1934,0.501,0.14
M_2,297.7,42.6,0.1699,0.41,0.097
M_1,303.78,45.82,0.5101,0.69,0.374
M_2,297.11,39.62,0.111,0.489,0.099
M_2,299.12,42.43,0.2516,0.551,0.183
M_2,299.4,47.27,0.1532,0.531,0.132
M_1,300.3,43.74,0.2912,0.622,0.228
M_1,300.23,44.96,0.061,0.483,0.075
M_1,298.88,43.12,0.0617,0.375,0.036
M_2,294.16,39.0,0.1834,0.475,0.126
M_1,302.62,44.03,0.4437,0.666,0.328
M_1,295.84,43.08,0.25,0.607,0.202
M_1,295.37,42.32,0.0109,0.362,0.009
M_2,297.94,43.68,0.1004,0.494,0.096
M_1,298.87,41.01,0.1448,0.419,0.089
M_1,302.01,42.28,0.2678,0.554,0.205
M_2,300.65,42.68,0.4081,0.64,0.29
M_2,295.25,44.44,0.1683,0.535,0.141
M_1,293.42,40.62,0.0409,0.382,0.03
M_2,296.56,44.26,0.223,0.506,0.155
M_3,295.28,43.95,0.4387,0.689,0.316
M_3,292.54,43.58,0.1208,0.33,0.047
M_3,291.48,42.19,0.1851,0.453,0.12
M_3,290.86,45.02,0.1183,0.405,0.072
M_2,298.64,43.49,0.3665,0.599,0.252
M_1,296.73,42.61,0.1431,0.361,0.068
M_2,296.91,43.47,0.1213,0.539,0.121
M_2,299.8,40.65,0.249,0.523,0.172
M_1,292.11,42.32,0.0998,0.406,0.064
M_2,291.08,41.69,0.1194,0.461,0.093
M_1,298.63,45.27,0.2739,0.659,0.231
M_1,295.73,44.86,0.1689,0.492,0.126
M_1,295.44,41.86,0.0625,0.343,0.026
M_3,299.41,41.65,0.3936,0.638,0.278
M_1,297.47,41.92,0.1448,0.521,0.125
M_1,294.39,42.62,0.0928,0.356,0.044
M_1,300.5,46.17,0.1569,0.396,0.09
M_1,293.65,41.57,0.0512,0.361,0.027
M_3,297.37,43.37,0.2723,0.503,0.176
M_3,299.67,37.53,0.2116,0.614,0.188
M_2,303.01,42.73,0.453,0.749,0.363
M_3,292.17,43.15,0.1635,0.383,0.085
M_1,300.14,43.85,0.3752,0.577,0.249
M_2,299.0,44.44,0.2919,0.511,0.188
M_3,296.71,40.89,0.1064,0.402,0.066
M_3,299.1,43.57,0.2705,0.492,0.172
M_1,294.72,43.62,0.2652,0.634,0.219
M_2,300.87,44.91,0.212,0.504,0.155
M_1,293.31,40.69,0.038,0.343,0.015
M_3,294.16,41.36,0.327,0.535,0.212
M_2,294.15,42.62,0.0915,0.441,0.073
M_2,297.59,43.45,0.3462,0.516,0.214
M_1,301.14,43.85,0.6423,0.851,0.472
M_1,296.75,42.49,0.0936,0.36,0.046
M_1,301.7,42.98,0.4319,0.667,0.317
M_3,294.35,42.3,0.0458,0.394,0.036
M_3,296.25,43.39,0.2404,0.543,0.176
M_1,293.07,43.47,0.0442,0.246,0.0
M_1,294.17,45.48,0.1977,0.48,0.135
M_1,300.54,42.96,0.0313,0.413,0.04
M_3,296.98,42.53,0.0532,0.392,0.039
M_2,295.31,43.72,0.1737,0.392,0.093
M_1,297.08,44.75,0.1466,0.418,0.09
M_2,296.17,41.47,0.2115,0.642,0.198
M_1,296.39,41.17,0.08,0.392,0.051
M_3,296.73,41.37,0.206,0.448,0.127
M_3,297.15,45.18,0.2434,0.569,0.186
M_1,299.72,42.2,0.2165,0.528,0.16
M_1,298.28,42.9,0.4934,0.586,0.305
M_2,296.75,41.24,0.359,0.576,0.241
M_2,299.09,42.74,0.3234,0.608,0.236
M_3,295.78,44.15,0.05,0.466,0.063
M_1,300.85,42.69,0.2318,0.497,0.162
M_3,300.96,43.58,0.4113,0.5,0.244
M_1,293.45,43.46,0.0709,0.385,0.044
M_1,298.2,43.88,0.1103,0.534,0.114
M_3,298.88,40.92,0.2572,0.549,0.185
M_2,299.12,42.79,0.3328,0.562,0.224
M_2,298.07,43.68,0.3484,0.589,0.24
M_2,293.42,40.13,0.1493,0.451,0.103
M_1,299.86,42.15,0.1471,0.389,0.08
M_1,300.1,42.94,0.108,0.456,0.086
M_1,291.58,40.01,0.2334,0.429,0.133
M_3,293.55,43.02,0.0134,0.299,0.0
M_1,294.26,40.64,0.2095,0.578,0.174
M_1,295.8,43.27,0.0689,0.434,0.061
M_2,294.54,43.02,0.0442,0.391,0.034
M_1,297.24,43.19,0.4724,0.652,0.318
M_2,298.78,41.44,0.2023,0.438,0.122
M_3,292.95,41.67,0.1899,0.441,0.117
M_2,293.22,44.23,0.0471,0.372,0.029
M_2,293.58,44.69,0.1837,0.534,0.147
M_1,294.32,40.63,0.1837,0.443,0.115
M_3,296.86,43.78,0.1796,0.416,0.104
M_3,300.42,40.27,0.1677,0.506,0.133
M_2,294.61,38.78,0.0863,0.376,0.048
M_3,294.56,41.16,0.0467,0.303,0.004
M_3,294.85,42.73,0.1782,0.424,0.106
M_2,297.35,42.49,0.1129,0.46,0.089
M_3,302.88,45.86,0.3362,0.601,0.258
M_3,298.19,39.3,0.191,0.528,0.148
M_1,297.68,45.11,0.2247,0.522,0.161
M_1,292.16,41.13,0.0308,0.419,0.038
M_3,295.61,42.51,0.0078,0.345,0.002
M_1,296.11,42.82,0.187,0.643,0.187
M_2,293.89,42.91,0.0308,0.378,0.024
M_3,297.37,41.47,0.2772,0.571,0.202
M_2,293.9,45.47,0.1242,0.374,0.064
M_1,297.84,43.55,0.1809,0.475,0.125
M_2,293.9,42.49,0.0208,0.351,0.01
M_1,298.61,42.24,0.2563,0.501,0.168
M_3,300.72,44.07,0.4001,0.649,0.29
M_2,297.6,42.49,0.1649,0.454,0.111
M_1,297.7,39.07,0.3239,0.606,0.236
M_1,299.09,41.01,0.1246,0.333,0.05
M_3,296.43,40.14,0.0714,0.358,0.035
M_2,298.9,42.02,0.2843,0.517,0.187
M_1,291.62,41.44,0.0187,0.343,0.006
M_3,296.05,42.38,0.1968,0.343,0.086
M_1,292.53,43.15,0.0134,0.438,0.037
M_2,299.33,43.28,0.1446,0.385,0.077
M_2,296.23,42.51,0.1573,0.41,0.092
M_3,296.71,45.29,0.1836,0.452,0.118
M_3,304.3,41.63,0.2609,0.501,0.199
M_3,301.62,42.76,0.3996,0.51,0.246
M_1,295.64,44.65,0.2217,0.5,0.152
M_2,294.0,42.75,0.1391,0.489,0.111
M_3,293.03,42.03,0.1083,0.393,0.064
M_2,295.44,43.84,0.1933,0.484,0.134
M_3,300.47,45.2,0.2084,0.471,0.139
M_1,292.78,43.27,0.1381,0.506,0.117
M_1,298.01,43.35,0.1006,0.38,0.056
M_3,292.67,43.83,0.1429,0.408,0.085
M_3,301.93,42.67,0.2637,0.529,0.194
M_2,298.15,45.01,0.2834,0.548,0.197
M_3,293.88,38.92,0.1563,0.507,0.125
M_3,301.41,45.68,0.441,0.613,0.3
M_2,297.86,43.34,0.2858,0.428,0.156
M_2,297.11,42.16,0.1552,0.492,0.12
M_1,299.48,45.08,0.2221,0.594,0.185
M_2,298.74,40.92,0.2753,0.553,0.195
M_2,298.13,44.01,0.1979,0.432,0.118
M_3,298.89,43.22,0.2027,0.513,0.148
M_3,292.4,43.61,0.1659,0.381,0.086
M_3,303.73,40.32,0.1276,0.456,0.119
M_1,301.24,42.41,0.1548,0.518,0.137
M_2,297.61,42.01,0.3494,0.636,0.257
M_1,295.26,44.96,0.1088,0.486,0.096
M_2,300.62,44.66,0.254,0.643,0.221
M_2,297.95,41.89,0.3749,0.621,0.264
M_1,299.09,42.8,0.15,0.518,0.126
M_1,293.06,42.79,0.1295,0.491,0.108
M_2,299.12,42.1,0.1736,0.368,0.085
M_1,299.4,44.8,0.0512,0.394,0.038
M_2,295.42,43.73,0.1509,0.507,0.123
M_3,293.51,43.14,0.011,0.284,0.0
M_3,294.79,40.79,0.1637,0.55,0.144
M_3,303.19,41.21,0.2919,0.591,0.237
M_2,292.02,43.39,0.2794,0.482,0.172
M_2,299.12,42.76,0.1611,0.416,0.096
M_1,295.42,43.35,0.0413,0.329,0.011
M_3,299.75,40.41,0.3353,0.668,0.262
M_3,295.6,44.77,0.3656,0.642,0.267
M_3,299.09,43.14,0.4344,0.593,0.281
M_1,291.15,42.13,0.0292,0.301,0.0
M_1,298.68,42.06,0.4117,0.547,0.254
M_3,301.99,44.55,0.3813,0.679,0.3
M_3,295.11,40.61,0.0549,0.423,0.05
M_3,298.73,43.04,0.1048,0.45,0.082
M_2,298.41,43.05,0.341,0.556,0.226
M_3,295.8,42.58,0.2414,0.53,0.172
M_3,297.96,43.18,0.1253,0.426,0.083
M_3,296.48,42.8,0.0326,0.38,0.025
M_3,297.16,42.96,0.1422,0.499,0.116
M_1,295.47,43.56,0.2091,0.564,0.169
M_2,296.36,46.65,0.2022,0.497,0.143
M_3,297.6,42.65,0.1145,0.442,0.084
M_2,301.91,44.53,0.4795,0.726,0.36
M_2,290.8,43.28,0.144,0.433,0.094
M_1,294.67,42.0,0.0388,0.421,0.042
M_3,296.75,42.64,0.437,0.696,0.318
M_2,295.54,42.45,0.2736,0.509,0.179
M_2,298.61,43.74,0.1156,0.457,0.09
M_3,299.46,44.22,0.425,0.7,0.314
M_3,299.54,41.86,0.1552,0.448,0.104
M_3,302.58,45.78,0.2487,0.499,0.181
M_2,302.72,41.88,0.4889,0.701,0.361
M_2,297.05,40.51,0.0915,0.381,0.052
M_2,294.49,43.49,0.1254,0.472,0.099
M_2,294.86,39.81,0.1954,0.395,0.104
M_1,296.1,41.55,0.0969,0.423,0.069
M_2,301.1,42.17,0.0639,0.456,0.073
M_1,298.03,45.54,0.2496,0.548,0.182
M_1,301.27,42.66,0.3598,0.558,0.243
M_1,303.99,41.03,0.1984,0.424,0.142
M_2,299.22,43.82,0.1619,0.498,0.125
M_1,299.31,45.08,0.2734,0.453,0.159
M_2,296.1,43.77,0.2341,0.53,0.168
M_1,297.35,45.52,0.2833,0.466,0.168
M_3,300.0,42.8,0.1888,0.46,0.123
M_3,297.71,43.22,0.0704,0.44,0.063
M_2,296.85,43.58,0.3625,0.62,0.257
M_2,297.21,41.36,0.1402,0.451,0.098
M_2,296.47,43.25,0.0597,0.55,0.097
M_2,299.85,44.09,0.5394,0.737,0.378
M_2,298.09,42.04,0.0424,0.33,0.012
M_2,297.25,42.26,0.0587,0.391,0.041
M_3,304.39,43.54,0.3097,0.557,0.241
M_1,296.55,41.38,0.2021,0.463,0.13
M_1,300.05,43.82,0.2135,0.467,0.137
M_3,294.81,43.5,0.1951,0.442,0.12
M_1,298.11,40.65,0.1508,0.405,0.087
M_1,299.26,45.09,0.3572,0.549,0.23
M_1,299.55,42.92,0.1648,0.568,0.15
M_2,298.89,43.39,0.3622,0.698,0.285
M_3,300.81,42.07,0.3907,0.705,0.305
M_1,294.2,45.98,0.3662,0.631,0.263
M_1,298.21,43.37,0.2943,0.532,0.196
M_1,299.99,40.19,0.0296,0.428,0.04
M_2,297.56,42.48,0.1794,0.527,0.143
M_3,300.03,42.03,0.3736,0.626,0.265
M_3,300.5,40.3,0.1142,0.406,0.074
M_1,296.6,44.06,0.1449,0.406,0.085
M_1,295.93,43.13,0.2738,0.562,0.197
M_2,299.28,42.4,0.1484,0.466,0.108
M_3,293.81,39.95,0.0906,0.396,0.057
M_1,298.56,41.18,0.0438,0.475,0.063
M_1,297.77,42.2,0.1677,0.488,0.124
M_1,300.62,46.02,0.4131,0.618,0.284
M_2,298.0,43.91,0.3059,0.578,0.217
M_2,298.01,42.12,0.0381,0.407,0.037
M_1,298.38,41.57,0.4107,0.611,0.276
M_3,303.43,43.86,0.2048,0.343,0.113
M_1,294.56,42.85,0.0736,0.406,0.053
M_2,295.85,43.32,0.2158,0.437,0.127
M_1,296.62,44.08,0.3536,0.614,0.251
M_2,296.04,41.93,0.2231,0.551,0.171
M_2,297.57,40.94,0.2742,0.486,0.171
M_1,296.44,43.28,0.1082,0.503,0.102
M_3,296.0,41.67,0.0447,0.49,0.069
M_2,296.53,40.7,0.08,0.32,0.026
M_2,291.85,42.16,0.0839,0.431,0.066
M_1,295.59,44.37,0.2465,0.595,0.197
M_3,298.36,43.23,0.1662,0.467,0.116
M_3,306.77,46.76,0.5853,0.781,0.459
M_1,291.86,42.86,0.0343,0.232,0.0
M_2,299.89,43.1,0.1484,0.43,0.095
M_1,296.78,42.92,0.1599,0.351,0.072
M_2,297.12,40.62,0.2235,0.472,0.143
M_3,294.65,45.0,0.0323,0.474,0.058
M_2,299.24,42.88,0.2261,0.508,0.157
M_2,295.7,44.39,0.371,0.607,0.257
M_1,296.33,43.83,0.0991,0.331,0.038
M_3,300.92,41.69,0.4635,0.673,0.328
M_2,294.05,45.05,0.0308,0.396,0.03
M_3,298.35,41.65,0.1753,0.529,0.142
M_3,296.62,42.88,0.4854,0.704,0.342
M_2,298.05,41.36,0.1495,0.53,0.13
M_1,303.84,42.81,0.3123,0.526,0.228
M_1,294.87,40.38,0.0395,0.437,0.048
M_2,292.67,44.82,0.0189,0.354,0.01
M_3,295.0,42.89,0.0349,0.37,0.023
M_1,302.5,44.11,0.4722,0.817,0.392
M_1,299.41,42.52,0.3577,0.641,0.263
M_2,299.76,43.71,0.3054,0.613,0.23
M_3,292.97,39.41,0.0667,0.374,0.038
M_1,297.25,41.12,0.2267,0.586,0.185
M_1,300.11,45.87,0.3246,0.631,0.245
M_1,300.09,44.42,0.6438,0.8,0.448
M_1,296.27,43.67,0.1736,0.423,0.104
M_1,297.31,42.03,0.1319,0.442,0.091
M_2,299.74,43.27,0.2279,0.455,0.139
M_1,294.46,44.42,0.0734,0.491,0.082
M_3,295.81,42.39,0.0632,0.466,0.069
M_3,295.23,42.39,0.3481,0.521,0.217
M_2,301.0,44.73,0.383,0.611,0.27
M_3,295.64,40.64,0.1061,0.437,0.078
M_3,298.93,44.64,0.3299,0.513,0.206
M_3,295.92,42.49,0.0222,0.349,0.01
M_3,298.68,46.31,0.1945,0.379,0.098
M_3,292.7,43.82,0.1637,0.382,0.085
M_1,296.1,41.84,0.0832,0.427,0.064
M_3,296.79,42.87,0.0467,0.372,0.029
M_3,300.03,43.32,0.2896,0.559,0.204
M_3,299.19,45.94,0.3559,0.621,0.255
M_1,300.15,44.74,0.2426,0.603,0.199
M_1,298.45,43.77,0.4102,0.63,0.282
M_2,302.56,43.12,0.3792,0.689,0.306
M_1,294.5,43.71,0.2488,0.43,0.14
M_2,295.41,42.93,0.2372,0.452,0.142
M_3,293.46,42.29,0.0767,0.285,0.012
M_1,294.53,42.68,0.0743,0.55,0.104
M_3,298.44,44.26,0.3684,0.663,0.275
M_1,300.23,42.79,0.3716,0.709,0.295
M_3,301.42,42.66,0.3263,0.625,0.252
M_3,295.04,43.53,0.0876,0.434,0.069
M_2,294.75,41.57,0.3877,0.76,0.318
M_3,295.65,40.92,0.1853,0.453,0.119
M_2,298.98,42.52,0.1504,0.508,0.123
M_2,297.64,43.68,0.0778,0.351,0.035
M_3,298.81,43.05,0.4065,0.636,0.283
M_3,300.19,39.62,0.3147,0.5,0.195
M_1,297.42,43.83,0.2173,0.386,0.11
M_1,299.32,42.9,0.4124,0.645,0.289
M_3,305.01,43.33,0.3871,0.714,0.335
M_2,299.69,42.92,0.4127,0.645,0.289
M_1,294.54,41.4,0.0019,0.314,0.0
M_1,299.48,42.33,0.1626,0.502,0.126
M_1,300.65,41.58,0.239,0.505,0.166
M_2,298.24,42.57,0.1537,0.443,0.102
M_2,294.63,42.39,0.0017,0.3,0.0
M_3,291.23,44.66,0.0955,0.44,0.074
M_2,300.34,44.95,0.0823,0.414,0.062
M_1,302.76,42.98,0.2084,0.462,0.151
M_3,296.25,42.08,0.0197,0.31,0.0
M_3,299.46,44.1,0.1906,0.437,0.116
M_3,293.06,42.82,0.0595,0.43,0.055
M_1,291.64,42.79,0.066,0.366,0.035
M_2,297.92,42.34,0.3712,0.568,0.243
M_3,293.41,41.67,0.0122,0.345,0.004
M_1,294.05,42.02,0.0936,0.361,0.046
M_1,298.27,43.19,0.2022,0.458,0.129
M_1,300.06,43.47,0.3099,0.526,0.201
M_3,296.82,41.32,0.1212,0.432,0.083
M_2,302.53,45.03,0.3755,0.639,0.287
M_2,300.78,42.87,0.2198,0.526,0.166
M_2,295.65,42.79,0.1306,0.432,0.088
M_1,303.44,43.65,0.614,0.809,0.46
M_2,298.96,42.35,0.5594,0.734,0.386
M_2,297.26,43.42,0.055,0.313,0.012
M_1,297.08,43.83,0.3583,0.704,0.285
M_1,293.73,40.04,0.0582,0.368,0.032
M_3,297.45,44.42,0.2937,0.597,0.219
M_1,296.03,45.69,0.1355,0.333,0.055
M_3,299.9,42.17,0.1017,0.402,0.064
M_2,302.45,44.83,0.1022,0.472,0.105
M_1,299.86,41.37,0.3617,0.624,0.259
M_1,295.56,44.64,0.1071,0.282,0.025
M_1,297.17,47.42,0.184,0.48,0.128
M_3,299.2,43.14,0.3615,0.578,0.243
M_2,298.17,42.16,0.2158,0.519,0.156
M_2,300.46,44.97,0.3411,0.508,0.212
M_3,296.77,43.52,0.216,0.603,0.186
M_3,295.1,41.84,0.016,0.347,0.006
M_2,293.73,41.97,0.0635,0.42,0.053
M_1,294.51,43.21,0.0884,0.385,0.052
M_1,295.08,42.15,0.1897,0.499,0.138
M_2,297.5,43.46,0.3341,0.626,0.247
M_1,299.46,42.07,0.0566,0.411,0.047
M_2,296.05,43.07,0.0835,0.315,0.025
M_3,303.4,40.93,0.216,0.49,0.169
M_2,296.16,40.02,0.166,0.55,0.145
M_2,295.0,42.5,0.1284,0.425,0.084
M_3,294.64,43.98,0.0395,0.479,0.063
M_1,296.77,42.33,0.1756,0.516,0.137
M_3,301.38,46.05,0.2176,0.509,0.163
M_1,299.7,42.62,0.3907,0.666,0.286
M_3,296.25,41.37,0.0885,0.319,0.029
M_3,289.64,44.33,0.0646,0.414,0.051
M_1,293.86,42.42,0.0571,0.374,0.034
M_3,298.99,44.45,0.3886,0.668,0.286
M_1,303.76,43.68,0.3585,0.6,0.274
M_3,300.63,44.43,0.338,0.598,0.243
M_3,295.1,42.35,0.2599,0.656,0.224
M_1,298.03,42.97,0.1526,0.475,0.112
M_3,298.35,41.84,0.2064,0.487,0.141
M_1,297.77,43.03,0.4854,0.606,0.308
M_1,292.25,43.41,0.0666,0.501,0.083
M_1,298.12,42.37,0.2224,0.405,0.119
M_3,294.16,44.05,0.087,0.388,0.052
M_3,303.8,41.45,0.2447,0.51,0.192
M_1,298.04,44.05,0.2307,0.512,0.16
M_3,297.57,43.85,0.1385,0.478,0.107
M_1,301.52,42.72,0.2057,0.503,0.156
M_3,301.74,43.25,0.2022,0.387,0.116
M_3,298.42,45.48,0.1281,0.482,0.104
M_1,300.53,40.24,0.0938,0.31,0.032
M_2,297.95,44.1,0.2655,0.558,0.192
M_3,295.32,43.56,0.2094,0.472,0.137
M_2,299.74,40.46,0.048,0.44,0.053
M_2,294.7,43.9,0.0406,0.434,0.048
M_2,294.61,42.72,0.1059,0.407,0.067
M_1,297.03,41.27,0.1587,0.392,0.086
M_2,298.99,45.02,0.1922,0.459,0.125
M_3,296.15,42.75,0.024,0.386,0.024
M_2,297.73,43.2,0.1718,0.44,0.109
M_1,305.44,43.85,0.5083,0.774,0.414
M_3,296.81,43.56,0.2956,0.537,0.198
M_1,299.6,44.37,0.4624,0.751,0.348
M_1,297.53,43.29,0.0688,0.365,0.036
M_1,306.41,43.93,0.4408,0.576,0.32
M_3,298.26,42.12,0.3342,0.683,0.267
M_1,299.32,42.9,0.2293,0.533,0.167
M_1,296.42,42.3,0.2418,0.532,0.172
M_1,301.74,43.94,0.5119,0.677,0.356
M_3,297.76,42.09,0.175,0.384,0.091
M_3,295.62,43.71,0.2115,0.419,0.119
M_2,297.21,39.92,0.1261,0.505,0.111
M_1,297.81,42.21,0.2032,0.292,0.071
M_3,294.61,44.31,0.2093,0.489,0.143
M_2,300.32,44.91,0.3368,0.626,0.25
M_1,294.55,43.16,0.237,0.49,0.156
M_3,298.94,43.08,0.1159,0.497,0.103
M_1,293.38,43.5,0.1642,0.552,0.145
M_3,298.15,40.1,0.0895,0.463,0.08
M_2,301.04,39.08,0.1308,0.361,0.07
M_1,296.58,41.91,0.263,0.615,0.211
M_3,300.28,44.54,0.5615,0.71,0.381
M_2,298.25,42.96,0.3098,0.527,0.201
